0.51,0.7361,0.6939
0.52,0.7495,0.7137
0.53,0.7616,0.7374
0.54,0.7712,0.7611
0.55,0.7765,0.7793
0.56,0.7788,0.7899
0.57,0.7802,0.7957
0.58,0.7804,0.7974
0.59,0.7804,0.7981
0.6,0.7803,0.7981
0.61,0.7803,0.798
0.62,0.7803,0.7979
0.63,0.7803,0.7979
0.64,0.7779,0.7979
0.65,0.7759,0.7975
0.66,0.7736,0.7971
0.67,0.7736,0.798
0.68,0.772,0.7967
0.69,0.7631,0.7849
0.7,0.7407,0.7557
0.71,0.7976,0.7722
0.72,0.4554,0.5103
0.73,0.1295,0.2695
0.74,-0.1421,0.0703
0.75,-0.2674,-0.0211
0.76,-0.2529,-0.0176
0.77,-0.2058,0.0079
0.78,-0.1953,0.0108
0.79,-0.1953,0.011
0.8,-0.2036,0.011
0.81,-0.3,-0.0365
0.82,-0.2922,-0.0317
0.83,-0.2982,-0.0365
0.84,-0.3003,-0.0378
0.85,-0.2962,-0.0349
0.86,-0.3017,-0.0376
0.87,-0.2982,-0.0354
0.88,-0.2959,-0.0344
0.89,-0.2931,-0.0329
0.9,-0.2994,-0.0369
0.91,-0.3003,-0.0384
0.92,-0.2969,-0.0357
0.93,-0.297,-0.0351
0.94,-0.2973,-0.036
0.95,-0.3001,-0.0375
0.96,-0.2952,-0.035
0.97,-0.2972,-0.0352
0.98,-0.3037,-0.04
0.99,-0.2984,-0.0366
1.0,-0.3002,-0.0364
