0.51,1015,5,10
0.52,1008,16,6
0.53,990,37,3
0.54,984,44,2
0.55,977,51,2
0.56,976,54,0
0.5700000000000001,976,54,0
0.5800000000000001,970,60,0
0.5900000000000001,970,60,0
0.6000000000000001,966,64,0
0.6100000000000001,962,68,0
0.6200000000000001,961,69,0
0.6300000000000001,944,86,0
0.6400000000000001,927,103,0
0.6500000000000001,902,128,0
0.6600000000000001,891,139,0
0.6700000000000002,866,164,0
0.6800000000000002,823,207,0
0.6900000000000002,780,250,0
0.7000000000000002,746,284,0
0.7100000000000002,731,299,0
0.7200000000000002,707,323,0
0.7300000000000002,696,334,0
0.7400000000000002,692,338,0
0.7500000000000002,690,340,0
0.7600000000000002,690,340,0
0.7700000000000002,690,340,0
0.7800000000000002,690,340,0
0.7900000000000003,689,341,0
0.8000000000000003,685,345,0
0.8100000000000003,669,361,0
0.8200000000000003,619,411,0
0.8300000000000003,539,491,0
0.8400000000000003,498,532,0
0.8500000000000003,445,585,0
0.8600000000000003,395,635,0
0.8700000000000003,365,665,0
0.8800000000000003,348,682,0
0.8900000000000003,315,715,0
0.9000000000000004,300,730,0
0.9100000000000004,296,734,0
0.9200000000000004,293,737,0
0.9300000000000004,291,739,0
0.9400000000000004,291,739,0
0.9500000000000004,291,739,0
0.9600000000000004,291,739,0
0.9700000000000004,291,739,0
0.9800000000000004,291,739,0
0.9900000000000004,291,739,0
1.0,291,739,0
